Age,Coffee_Intake,Caffeine_mg,Sleep_Hours,Sleep_Quality,BMI,Heart_Rate,Physical_Activity_Hours,Smoking,Alcohol_Consumption,Gender_Male,Gender_Other,Country_Belgium,Country_Brazil,Country_Canada,Country_China,Country_Finland,Country_France,Country_Germany,Country_India,Country_Italy,Country_Japan,Country_Mexico,Country_Netherlands,Country_Norway,Country_South Korea,Country_Spain,Country_Sweden,Country_Switzerland,Country_UK,Country_USA,Health_Issues_Moderate,Health_Issues_Severe,Occupation_Office,Occupation_Other,Occupation_Service,Occupation_Student,Coffee_Category_Moderado,Coffee_Category_Alto
35,1.5,146.3,7.2,Good,20.1,71,3.9,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22,3.9,367.1,7.8,Good,26.1,76,11.3,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
28,0.2,14.3,6.6,Good,21.5,59,2.9,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,4.4,416.0,4.1,Poor,22.8,72,6.2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
60,4.5,426.9,4.1,Poor,29.7,64,13.5,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
18,5.5,525.5,8.0,Excellent,26.0,56,5.9,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,4.5,426.6,6.4,Good,19.3,67,12.4,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
55,1.7,160.6,8.3,Excellent,24.4,88,1.5,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
36,4.7,446.3,6.6,Good,28.7,66,1.7,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
44,4.2,398.6,5.3,Fair,25.6,76,2.7,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
36,1.4,134.2,7.3,Good,23.9,75,2.5,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26,2.8,267.2,6.9,Good,21.9,80,14.7,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
18,0.0,0.0,7.6,Good,24.2,71,1.7,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
37,0.4,40.9,7.0,Good,15.0,78,2.2,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,3.7,354.5,5.9,Fair,24.4,76,2.6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25,5.0,470.5,7.6,Good,19.9,88,9.0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
29,3.7,355.0,6.4,Good,19.4,63,7.4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
55,2.6,245.4,6.9,Good,25.3,81,10.8,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
63,1.0,90.3,5.7,Fair,24.9,74,5.1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
37,3.5,329.3,5.2,Fair,23.3,66,0.6,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
29,0.0,0.0,6.0,Good,23.6,69,5.2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20,3.3,310.9,5.2,Fair,21.5,89,11.6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40,1.1,109.0,4.2,Poor,16.9,69,12.2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
56,3.6,345.1,5.7,Fair,23.6,81,10.7,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
32,3.7,352.0,8.3,Excellent,26.4,74,6.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
18,1.7,156.9,6.2,Good,19.6,84,9.2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
43,3.9,370.6,4.9,Poor,22.0,70,2.2,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
46,0.0,0.0,7.9,Good,23.5,80,3.8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18,2.3,217.0,6.5,Good,23.3,68,3.7,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
37,3.7,350.2,6.0,Fair,24.0,74,1.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
40,3.4,326.1,5.0,Fair,24.3,60,14.1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34,1.7,158.3,6.8,Good,20.0,61,6.5,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25,3.8,363.2,6.5,Good,25.9,72,13.1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
47,3.9,368.5,6.8,Good,22.1,70,3.3,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
30,0.7,70.3,7.0,Good,26.8,54,11.5,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
18,2.3,221.5,6.5,Good,24.5,73,12.1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
18,2.8,265.3,6.6,Good,25.5,73,0.1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,2.8,263.3,6.5,Good,27.9,62,0.5,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
42,3.7,353.1,4.7,Poor,25.8,82,13.8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
36,1.9,178.6,9.1,Excellent,27.0,71,8.5,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,5.0,470.6,7.0,Good,30.1,62,4.3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
28,1.9,181.4,6.9,Good,19.1,78,2.8,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22,0.8,75.9,6.6,Good,21.5,51,12.3,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,2.2,205.2,6.5,Good,21.9,54,2.9,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18,2.9,273.7,6.9,Good,29.2,57,12.7,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
26,0.7,69.5,8.6,Excellent,23.9,72,9.3,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
31,2.0,193.7,5.9,Fair,21.1,77,9.9,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
42,0.6,60.8,7.2,Good,20.1,61,6.6,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,3.6,337.7,4.5,Poor,26.9,75,0.5,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
44,2.2,212.2,7.6,Good,25.3,84,8.3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
51,0.0,0.0,7.4,Good,18.1,64,10.7,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
47,4.1,385.4,6.3,Good,21.6,58,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
40,0.7,70.7,4.3,Poor,16.1,93,0.4,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35,6.5,617.5,5.3,Fair,27.3,75,13.6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
23,1.5,140.1,5.7,Fair,24.1,58,10.2,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
43,1.6,155.1,5.7,Fair,23.3,65,11.9,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
55,2.7,260.4,4.4,Poor,18.3,50,0.4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
39,0.0,0.0,6.6,Good,21.5,59,6.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,3.2,300.3,8.7,Excellent,26.5,72,11.2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18,3.6,337.4,7.3,Good,22.8,74,1.4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
21,3.9,366.6,6.5,Good,21.9,54,2.8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
45,2.9,277.5,7.2,Good,30.7,75,7.6,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
38,2.6,250.5,9.2,Excellent,17.6,67,13.4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
50,0.2,21.3,5.8,Fair,21.4,73,4.9,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,3.2,307.8,5.6,Fair,20.6,85,12.4,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
24,2.4,231.5,6.0,Good,26.2,79,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
32,1.9,176.6,5.0,Fair,25.1,70,2.7,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
18,1.0,90.3,7.2,Good,23.7,66,4.4,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21,3.2,305.9,6.1,Good,19.5,62,10.6,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
46,2.0,191.5,7.4,Good,25.0,57,8.7,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,0.0,0.0,8.0,Good,16.5,61,4.0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
39,2.2,205.7,8.3,Excellent,22.6,78,8.7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
18,1.3,127.7,7.7,Good,21.6,68,13.3,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,3.8,362.3,6.0,Fair,27.5,54,7.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
20,2.3,213.9,6.1,Good,26.3,65,10.4,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
49,2.1,200.1,5.5,Fair,26.2,83,5.2,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
27,3.0,281.5,6.6,Good,24.6,68,10.7,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
21,5.0,476.2,6.7,Good,29.0,58,13.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
35,3.1,295.4,4.7,Poor,27.1,74,8.5,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
27,1.3,125.0,8.2,Excellent,19.8,72,5.8,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
52,0.2,15.6,7.0,Good,22.2,63,11.3,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,4.5,427.1,5.9,Fair,26.5,75,14.3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
18,0.0,0.0,5.8,Fair,24.9,72,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18,2.5,234.4,8.3,Excellent,23.9,71,7.7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34,6.0,572.3,6.7,Good,25.4,86,2.7,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
28,0.0,0.0,8.0,Excellent,16.4,72,4.1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
18,0.8,78.3,6.7,Good,25.6,69,9.5,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
49,2.8,265.9,8.5,Excellent,28.5,72,14.4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
43,1.3,122.7,7.8,Good,27.0,72,12.8,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,2.3,221.0,8.2,Excellent,34.6,75,3.9,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
51,3.1,298.1,7.9,Good,25.8,70,0.4,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
42,3.4,318.6,5.7,Fair,23.4,86,9.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
25,4.2,395.4,6.6,Good,30.1,61,8.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
22,0.1,12.1,8.6,Excellent,20.5,78,6.9,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
44,4.4,417.9,6.9,Good,22.1,67,7.1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,4.5,429.4,5.1,Fair,23.7,72,8.9,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,3.8,358.0,6.5,Good,20.7,83,6.0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
24,0.8,76.2,7.9,Good,26.7,76,2.6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42,0.7,68.9,5.1,Fair,27.5,71,3.9,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25,2.9,279.8,5.4,Fair,22.1,70,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
33,3.5,329.2,4.8,Poor,25.3,60,0.8,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
52,4.3,405.0,6.9,Good,25.2,85,13.0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
27,1.8,169.0,8.6,Excellent,25.4,72,1.9,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
18,3.4,326.8,4.0,Poor,23.0,76,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
22,3.4,319.0,6.7,Good,21.1,85,12.4,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
46,1.5,144.2,6.0,Good,29.6,67,14.3,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,1.8,174.7,8.8,Excellent,21.0,59,3.1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
33,0.1,10.0,7.2,Good,22.6,63,11.4,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,0.9,85.9,7.9,Good,27.9,59,2.4,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40,1.6,147.7,8.4,Excellent,23.9,87,10.2,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24,3.3,311.9,6.7,Good,33.1,67,10.2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
38,5.9,559.9,4.0,Poor,20.2,54,6.4,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
26,3.2,306.6,6.4,Good,20.8,57,13.2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
24,0.6,60.1,7.2,Good,23.0,91,1.8,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,1.8,169.5,5.3,Fair,27.4,73,7.1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,4.1,387.2,4.1,Poor,24.3,80,9.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34,1.3,123.1,5.1,Fair,26.2,57,11.4,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,4.7,451.1,7.9,Good,30.5,83,2.1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
18,3.5,335.0,5.1,Fair,15.4,59,8.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
25,2.1,201.7,10.0,Excellent,17.3,68,6.8,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30,0.0,0.0,8.7,Excellent,21.5,72,6.2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
53,4.0,381.1,7.5,Good,23.3,72,5.4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
22,3.5,329.2,4.6,Poor,18.7,73,15.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36,3.2,304.8,8.2,Excellent,29.3,63,2.6,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
52,6.5,618.7,5.4,Fair,24.5,71,11.3,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
19,1.1,104.1,4.6,Poor,29.1,59,5.7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
39,4.8,454.3,6.6,Good,23.6,86,9.7,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
25,2.2,210.9,7.2,Good,23.6,69,14.8,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
28,2.9,273.9,5.6,Fair,19.9,60,7.2,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
25,3.0,282.0,5.8,Fair,23.9,89,12.4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
26,3.8,356.4,6.2,Good,28.6,67,1.1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
67,1.4,135.7,6.5,Good,26.3,78,8.3,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
45,6.1,578.6,7.0,Good,26.6,67,5.7,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
48,0.8,80.0,6.5,Good,22.1,71,10.5,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
40,2.0,186.7,8.7,Excellent,20.3,77,0.6,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18,5.3,500.2,6.6,Good,21.6,70,6.7,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
39,4.3,405.6,4.4,Poor,25.9,77,7.4,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
47,2.0,186.7,8.1,Excellent,19.7,82,12.7,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24,3.5,334.4,5.5,Fair,23.1,62,5.8,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
46,0.9,84.0,8.2,Excellent,20.9,53,4.8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
43,1.3,122.0,7.2,Good,20.1,66,5.8,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
57,2.0,185.6,5.7,Fair,27.5,79,6.6,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
29,4.6,440.8,5.8,Fair,24.3,67,3.8,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
21,0.0,0.0,7.5,Good,28.2,81,0.7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
30,3.8,363.0,6.8,Good,22.6,77,14.9,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
52,1.9,181.1,7.9,Good,28.1,77,11.5,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,3.4,326.0,7.0,Good,26.8,70,14.8,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18,3.4,320.7,6.5,Good,20.9,65,9.9,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
36,2.5,233.7,6.8,Good,28.1,69,13.2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
29,1.4,129.8,6.6,Good,20.9,70,6.8,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35,1.5,142.5,7.4,Good,29.4,70,5.2,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
46,2.0,192.8,7.2,Good,30.0,72,14.9,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
